Data:
671,Whitworth,Alarmed,238,ignorant,0,zombie,328,Total,566
670,Whitworth,Alarmed,201,ignorant,0,zombie,310,Total,511
669,Whitworth,Alarmed,243,ignorant,0,zombie,307,Total,550
668,Whitworth,Alarmed,236,ignorant,0,zombie,307,Total,543
667,Whitworth,Alarmed,241,ignorant,0,zombie,300,Total,541
666,Whitworth,Alarmed,221,ignorant,0,zombie,303,Total,524
665,Whitworth,Alarmed,221,ignorant,0,zombie,300,Total,521
664,Whitworth,Alarmed,223,ignorant,0,zombie,310,Total,533
663,Whitworth,Alarmed,216,ignorant,0,zombie,297,Total,513
662,Whitworth,Alarmed,215,ignorant,0,zombie,309,Total,524
661,Whitworth,Alarmed,216,ignorant,0,zombie,310,Total,526
660,Whitworth,Alarmed,226,ignorant,0,zombie,313,Total,539
659,Whitworth,Alarmed,233,ignorant,0,zombie,338,Total,571
658,Whitworth,Alarmed,222,ignorant,0,zombie,342,Total,564
657,Whitworth,Alarmed,232,ignorant,0,zombie,312,Total,544
656,Whitworth,Alarmed,220,ignorant,0,zombie,305,Total,525
655,Whitworth,Alarmed,214,ignorant,0,zombie,302,Total,516
654,Whitworth,Alarmed,233,ignorant,0,zombie,319,Total,552
653,Whitworth,Alarmed,213,ignorant,0,zombie,317,Total,530
652,Whitworth,Alarmed,238,ignorant,0,zombie,305,Total,543
651,Whitworth,Alarmed,241,ignorant,0,zombie,295,Total,536
650,Whitworth,Alarmed,227,ignorant,0,zombie,280,Total,507
649,Whitworth,Alarmed,238,ignorant,0,zombie,262,Total,500
648,Whitworth,Alarmed,213,ignorant,0,zombie,272,Total,485
647,Whitworth,Alarmed,210,ignorant,0,zombie,282,Total,492
646,Whitworth,Alarmed,244,ignorant,0,zombie,284,Total,528
645,Whitworth,Alarmed,262,ignorant,0,zombie,286,Total,548
644,Whitworth,Alarmed,248,ignorant,0,zombie,291,Total,539
643,Whitworth,Alarmed,222,ignorant,0,zombie,283,Total,505
642,Whitworth,Alarmed,242,ignorant,0,zombie,291,Total,533
641,Whitworth,Alarmed,216,ignorant,0,zombie,307,Total,523
640,Whitworth,Alarmed,244,ignorant,0,zombie,292,Total,536
639,Whitworth,Alarmed,232,ignorant,0,zombie,282,Total,514
638,Whitworth,Alarmed,249,ignorant,0,zombie,292,Total,541
637,Whitworth,Alarmed,254,ignorant,0,zombie,296,Total,550
636,Whitworth,Alarmed,230,ignorant,0,zombie,323,Total,553
635,Whitworth,Alarmed,225,ignorant,0,zombie,315,Total,540
634,Whitworth,Alarmed,240,ignorant,0,zombie,306,Total,546
633,Whitworth,Alarmed,237,ignorant,0,zombie,304,Total,541
632,Whitworth,Alarmed,217,ignorant,0,zombie,281,Total,498
631,Whitworth,Alarmed,210,ignorant,0,zombie,272,Total,482
630,Whitworth,Alarmed,214,ignorant,0,zombie,282,Total,496
629,Whitworth,Alarmed,213,ignorant,0,zombie,280,Total,493
628,Whitworth,Alarmed,226,ignorant,0,zombie,281,Total,507
627,Whitworth,Alarmed,213,ignorant,0,zombie,293,Total,506
626,Whitworth,Alarmed,239,ignorant,0,zombie,309,Total,548
625,Whitworth,Alarmed,231,ignorant,0,zombie,287,Total,518
624,Whitworth,Alarmed,225,ignorant,0,zombie,291,Total,516
623,Whitworth,Alarmed,239,ignorant,0,zombie,291,Total,530
622,Whitworth,Alarmed,233,ignorant,0,zombie,299,Total,532
621,Whitworth,Alarmed,215,ignorant,0,zombie,301,Total,516
620,Whitworth,Alarmed,213,ignorant,0,zombie,290,Total,503
619,Whitworth,Alarmed,226,ignorant,0,zombie,280,Total,506
618,Whitworth,Alarmed,251,ignorant,0,zombie,307,Total,558
617,Whitworth,Alarmed,248,ignorant,0,zombie,308,Total,556
616,Whitworth,Alarmed,234,ignorant,0,zombie,303,Total,537
615,Whitworth,Alarmed,239,ignorant,0,zombie,307,Total,546
614,Whitworth,Alarmed,226,ignorant,0,zombie,323,Total,549
613,Whitworth,Alarmed,232,ignorant,0,zombie,318,Total,550
612,Whitworth,Alarmed,250,ignorant,0,zombie,316,Total,566
611,Whitworth,Alarmed,210,ignorant,0,zombie,322,Total,532
610,Whitworth,Alarmed,235,ignorant,0,zombie,305,Total,540
609,Whitworth,Alarmed,236,ignorant,0,zombie,289,Total,525
608,Whitworth,Alarmed,219,ignorant,0,zombie,298,Total,517
607,Whitworth,Alarmed,242,ignorant,0,zombie,293,Total,535
606,Whitworth,Alarmed,230,ignorant,0,zombie,308,Total,538
605,Whitworth,Alarmed,258,ignorant,0,zombie,311,Total,569
604,Whitworth,Alarmed,242,ignorant,0,zombie,289,Total,531
603,Whitworth,Alarmed,236,ignorant,0,zombie,301,Total,537
602,Whitworth,Alarmed,228,ignorant,0,zombie,308,Total,536
601,Whitworth,Alarmed,233,ignorant,0,zombie,298,Total,531
600,Whitworth,Alarmed,215,ignorant,0,zombie,305,Total,520
599,Whitworth,Alarmed,230,ignorant,0,zombie,329,Total,559
598,Whitworth,Alarmed,228,ignorant,0,zombie,316,Total,544
597,Whitworth,Alarmed,227,ignorant,0,zombie,301,Total,528
596,Whitworth,Alarmed,201,ignorant,0,zombie,292,Total,493
595,Whitworth,Alarmed,227,ignorant,0,zombie,298,Total,525
594,Whitworth,Alarmed,226,ignorant,0,zombie,287,Total,513
593,Whitworth,Alarmed,238,ignorant,0,zombie,287,Total,525
592,Whitworth,Alarmed,231,ignorant,0,zombie,281,Total,512
591,Whitworth,Alarmed,234,ignorant,0,zombie,297,Total,531
590,Whitworth,Alarmed,234,ignorant,0,zombie,323,Total,557
589,Whitworth,Alarmed,260,ignorant,0,zombie,313,Total,573
588,Whitworth,Alarmed,250,ignorant,0,zombie,308,Total,558
587,Whitworth,Alarmed,255,ignorant,0,zombie,301,Total,556
586,Whitworth,Alarmed,251,ignorant,0,zombie,310,Total,561
585,Whitworth,Alarmed,265,ignorant,0,zombie,300,Total,565
584,Whitworth,Alarmed,241,ignorant,0,zombie,288,Total,529
583,Whitworth,Alarmed,236,ignorant,0,zombie,301,Total,537
582,Whitworth,Alarmed,212,ignorant,0,zombie,300,Total,512
581,Whitworth,Alarmed,248,ignorant,0,zombie,280,Total,528
580,Whitworth,Alarmed,230,ignorant,0,zombie,289,Total,519
579,Whitworth,Alarmed,228,ignorant,0,zombie,298,Total,526
578,Whitworth,Alarmed,210,ignorant,0,zombie,309,Total,519
577,Whitworth,Alarmed,225,ignorant,0,zombie,302,Total,527
576,Whitworth,Alarmed,216,ignorant,0,zombie,295,Total,511
575,Whitworth,Alarmed,238,ignorant,0,zombie,291,Total,529
574,Whitworth,Alarmed,245,ignorant,0,zombie,273,Total,518
573,Whitworth,Alarmed,219,ignorant,0,zombie,280,Total,499
572,Whitworth,Alarmed,211,ignorant,0,zombie,305,Total,516
571,Whitworth,Alarmed,246,ignorant,0,zombie,311,Total,557
570,Whitworth,Alarmed,236,ignorant,0,zombie,316,Total,552
569,Whitworth,Alarmed,253,ignorant,0,zombie,303,Total,556
568,Whitworth,Alarmed,251,ignorant,0,zombie,298,Total,549
567,Whitworth,Alarmed,247,ignorant,0,zombie,305,Total,552
566,Whitworth,Alarmed,250,ignorant,0,zombie,300,Total,550
565,Whitworth,Alarmed,260,ignorant,0,zombie,313,Total,573
564,Whitworth,Alarmed,233,ignorant,0,zombie,297,Total,530
563,Whitworth,Alarmed,228,ignorant,0,zombie,299,Total,527
562,Whitworth,Alarmed,240,ignorant,0,zombie,302,Total,542
561,Whitworth,Alarmed,249,ignorant,0,zombie,310,Total,559
560,Whitworth,Alarmed,228,ignorant,0,zombie,295,Total,523
559,Whitworth,Alarmed,256,ignorant,0,zombie,308,Total,564
558,Whitworth,Alarmed,250,ignorant,0,zombie,289,Total,539
557,Whitworth,Alarmed,226,ignorant,0,zombie,302,Total,528
556,Whitworth,Alarmed,221,ignorant,0,zombie,303,Total,524
555,Whitworth,Alarmed,245,ignorant,0,zombie,292,Total,537
554,Whitworth,Alarmed,232,ignorant,0,zombie,301,Total,533
553,Whitworth,Alarmed,239,ignorant,0,zombie,297,Total,536
552,Whitworth,Alarmed,241,ignorant,0,zombie,317,Total,558
551,Whitworth,Alarmed,242,ignorant,0,zombie,316,Total,558
550,Whitworth,Alarmed,227,ignorant,0,zombie,307,Total,534
549,Whitworth,Alarmed,245,ignorant,0,zombie,312,Total,557
548,Whitworth,Alarmed,231,ignorant,0,zombie,306,Total,537
547,Whitworth,Alarmed,229,ignorant,0,zombie,308,Total,537
546,Whitworth,Alarmed,241,ignorant,0,zombie,317,Total,558
545,Whitworth,Alarmed,241,ignorant,0,zombie,323,Total,564
544,Whitworth,Alarmed,230,ignorant,0,zombie,330,Total,560
543,Whitworth,Alarmed,245,ignorant,0,zombie,317,Total,562
542,Whitworth,Alarmed,248,ignorant,0,zombie,304,Total,552
541,Whitworth,Alarmed,252,ignorant,0,zombie,299,Total,551
540,Whitworth,Alarmed,231,ignorant,0,zombie,298,Total,529
539,Whitworth,Alarmed,252,ignorant,0,zombie,320,Total,572
538,Whitworth,Alarmed,233,ignorant,0,zombie,304,Total,537
537,Whitworth,Alarmed,247,ignorant,0,zombie,293,Total,540
536,Whitworth,Alarmed,226,ignorant,2,zombie,285,Total,513
535,Whitworth,Alarmed,241,ignorant,1,zombie,306,Total,548
534,Whitworth,Alarmed,241,ignorant,2,zombie,292,Total,535
533,Whitworth,Alarmed,245,ignorant,2,zombie,289,Total,536
532,Whitworth,Alarmed,240,ignorant,2,zombie,280,Total,522
531,Whitworth,Alarmed,222,ignorant,4,zombie,297,Total,523
530,Whitworth,Alarmed,206,ignorant,5,zombie,303,Total,514
529,Whitworth,Alarmed,248,ignorant,5,zombie,296,Total,549
528,Whitworth,Alarmed,248,ignorant,6,zombie,273,Total,527
527,Whitworth,Alarmed,248,ignorant,3,zombie,265,Total,516
526,Whitworth,Alarmed,266,ignorant,5,zombie,275,Total,546
525,Whitworth,Alarmed,236,ignorant,9,zombie,270,Total,515
524,Whitworth,Alarmed,248,ignorant,9,zombie,252,Total,509
523,Whitworth,Alarmed,254,ignorant,10,zombie,259,Total,523
522,Whitworth,Alarmed,231,ignorant,9,zombie,257,Total,497
521,Whitworth,Alarmed,233,ignorant,12,zombie,259,Total,504
520,Whitworth,Alarmed,226,ignorant,16,zombie,247,Total,489
519,Whitworth,Alarmed,228,ignorant,14,zombie,256,Total,498
