Data:
671,burbs,Alarmed,58,ignorant,0,zombie,202,Total,260
670,burbs,Alarmed,76,ignorant,0,zombie,200,Total,276
669,burbs,Alarmed,59,ignorant,0,zombie,211,Total,270
668,burbs,Alarmed,55,ignorant,0,zombie,222,Total,277
667,burbs,Alarmed,41,ignorant,0,zombie,214,Total,255
666,burbs,Alarmed,61,ignorant,0,zombie,240,Total,301
665,burbs,Alarmed,50,ignorant,0,zombie,215,Total,265
664,burbs,Alarmed,46,ignorant,0,zombie,220,Total,266
663,burbs,Alarmed,53,ignorant,0,zombie,221,Total,274
662,burbs,Alarmed,60,ignorant,0,zombie,227,Total,287
661,burbs,Alarmed,59,ignorant,0,zombie,208,Total,267
660,burbs,Alarmed,60,ignorant,0,zombie,195,Total,255
659,burbs,Alarmed,62,ignorant,0,zombie,204,Total,266
658,burbs,Alarmed,67,ignorant,0,zombie,204,Total,271
657,burbs,Alarmed,59,ignorant,0,zombie,207,Total,266
656,burbs,Alarmed,63,ignorant,0,zombie,212,Total,275
655,burbs,Alarmed,69,ignorant,0,zombie,218,Total,287
654,burbs,Alarmed,52,ignorant,0,zombie,227,Total,279
653,burbs,Alarmed,47,ignorant,0,zombie,223,Total,270
652,burbs,Alarmed,68,ignorant,0,zombie,214,Total,282
651,burbs,Alarmed,52,ignorant,0,zombie,214,Total,266
650,burbs,Alarmed,62,ignorant,0,zombie,206,Total,268
649,burbs,Alarmed,75,ignorant,0,zombie,207,Total,282
648,burbs,Alarmed,56,ignorant,0,zombie,222,Total,278
647,burbs,Alarmed,65,ignorant,0,zombie,222,Total,287
646,burbs,Alarmed,59,ignorant,0,zombie,219,Total,278
645,burbs,Alarmed,55,ignorant,0,zombie,228,Total,283
644,burbs,Alarmed,53,ignorant,0,zombie,211,Total,264
643,burbs,Alarmed,55,ignorant,0,zombie,203,Total,258
642,burbs,Alarmed,63,ignorant,0,zombie,205,Total,268
641,burbs,Alarmed,63,ignorant,0,zombie,215,Total,278
640,burbs,Alarmed,59,ignorant,0,zombie,220,Total,279
639,burbs,Alarmed,65,ignorant,0,zombie,213,Total,278
638,burbs,Alarmed,53,ignorant,0,zombie,206,Total,259
637,burbs,Alarmed,51,ignorant,0,zombie,208,Total,259
636,burbs,Alarmed,57,ignorant,0,zombie,200,Total,257
635,burbs,Alarmed,64,ignorant,0,zombie,199,Total,263
634,burbs,Alarmed,52,ignorant,0,zombie,194,Total,246
633,burbs,Alarmed,54,ignorant,0,zombie,210,Total,264
632,burbs,Alarmed,63,ignorant,0,zombie,214,Total,277
631,burbs,Alarmed,52,ignorant,0,zombie,205,Total,257
630,burbs,Alarmed,42,ignorant,0,zombie,202,Total,244
629,burbs,Alarmed,63,ignorant,0,zombie,208,Total,271
628,burbs,Alarmed,60,ignorant,0,zombie,216,Total,276
627,burbs,Alarmed,52,ignorant,0,zombie,212,Total,264
626,burbs,Alarmed,58,ignorant,0,zombie,217,Total,275
625,burbs,Alarmed,60,ignorant,0,zombie,228,Total,288
624,burbs,Alarmed,56,ignorant,0,zombie,225,Total,281
623,burbs,Alarmed,57,ignorant,0,zombie,222,Total,279
622,burbs,Alarmed,65,ignorant,0,zombie,209,Total,274
621,burbs,Alarmed,43,ignorant,0,zombie,215,Total,258
620,burbs,Alarmed,64,ignorant,0,zombie,209,Total,273
619,burbs,Alarmed,62,ignorant,0,zombie,221,Total,283
618,burbs,Alarmed,49,ignorant,0,zombie,219,Total,268
617,burbs,Alarmed,53,ignorant,0,zombie,222,Total,275
616,burbs,Alarmed,54,ignorant,0,zombie,233,Total,287
615,burbs,Alarmed,70,ignorant,0,zombie,205,Total,275
614,burbs,Alarmed,58,ignorant,0,zombie,213,Total,271
613,burbs,Alarmed,49,ignorant,0,zombie,212,Total,261
612,burbs,Alarmed,58,ignorant,0,zombie,210,Total,268
611,burbs,Alarmed,65,ignorant,0,zombie,207,Total,272
610,burbs,Alarmed,55,ignorant,0,zombie,217,Total,272
609,burbs,Alarmed,59,ignorant,0,zombie,222,Total,281
608,burbs,Alarmed,71,ignorant,0,zombie,203,Total,274
607,burbs,Alarmed,52,ignorant,0,zombie,212,Total,264
606,burbs,Alarmed,64,ignorant,0,zombie,206,Total,270
605,burbs,Alarmed,54,ignorant,0,zombie,195,Total,249
604,burbs,Alarmed,62,ignorant,0,zombie,193,Total,255
603,burbs,Alarmed,67,ignorant,0,zombie,209,Total,276
602,burbs,Alarmed,59,ignorant,0,zombie,210,Total,269
601,burbs,Alarmed,61,ignorant,0,zombie,218,Total,279
600,burbs,Alarmed,66,ignorant,0,zombie,236,Total,302
599,burbs,Alarmed,59,ignorant,0,zombie,225,Total,284
598,burbs,Alarmed,57,ignorant,0,zombie,233,Total,290
597,burbs,Alarmed,73,ignorant,0,zombie,213,Total,286
596,burbs,Alarmed,76,ignorant,0,zombie,214,Total,290
595,burbs,Alarmed,77,ignorant,0,zombie,211,Total,288
594,burbs,Alarmed,62,ignorant,0,zombie,210,Total,272
593,burbs,Alarmed,61,ignorant,0,zombie,213,Total,274
592,burbs,Alarmed,69,ignorant,0,zombie,220,Total,289
591,burbs,Alarmed,57,ignorant,0,zombie,218,Total,275
590,burbs,Alarmed,62,ignorant,0,zombie,208,Total,270
589,burbs,Alarmed,59,ignorant,0,zombie,204,Total,263
588,burbs,Alarmed,52,ignorant,0,zombie,202,Total,254
587,burbs,Alarmed,50,ignorant,0,zombie,203,Total,253
586,burbs,Alarmed,60,ignorant,0,zombie,203,Total,263
585,burbs,Alarmed,50,ignorant,0,zombie,198,Total,248
584,burbs,Alarmed,57,ignorant,0,zombie,196,Total,253
583,burbs,Alarmed,66,ignorant,0,zombie,205,Total,271
582,burbs,Alarmed,64,ignorant,0,zombie,206,Total,270
581,burbs,Alarmed,71,ignorant,0,zombie,208,Total,279
580,burbs,Alarmed,60,ignorant,0,zombie,228,Total,288
579,burbs,Alarmed,57,ignorant,0,zombie,210,Total,267
578,burbs,Alarmed,75,ignorant,0,zombie,213,Total,288
577,burbs,Alarmed,69,ignorant,0,zombie,192,Total,261
576,burbs,Alarmed,58,ignorant,0,zombie,213,Total,271
575,burbs,Alarmed,60,ignorant,0,zombie,188,Total,248
574,burbs,Alarmed,57,ignorant,0,zombie,198,Total,255
573,burbs,Alarmed,61,ignorant,0,zombie,193,Total,254
572,burbs,Alarmed,56,ignorant,0,zombie,191,Total,247
571,burbs,Alarmed,69,ignorant,0,zombie,198,Total,267
570,burbs,Alarmed,57,ignorant,0,zombie,196,Total,253
569,burbs,Alarmed,57,ignorant,0,zombie,180,Total,237
568,burbs,Alarmed,59,ignorant,0,zombie,176,Total,235
567,burbs,Alarmed,45,ignorant,0,zombie,188,Total,233
566,burbs,Alarmed,54,ignorant,0,zombie,190,Total,244
565,burbs,Alarmed,51,ignorant,0,zombie,194,Total,245
564,burbs,Alarmed,58,ignorant,0,zombie,192,Total,250
563,burbs,Alarmed,48,ignorant,0,zombie,211,Total,259
562,burbs,Alarmed,67,ignorant,0,zombie,200,Total,267
561,burbs,Alarmed,62,ignorant,0,zombie,210,Total,272
560,burbs,Alarmed,48,ignorant,0,zombie,200,Total,248
559,burbs,Alarmed,75,ignorant,0,zombie,199,Total,274
558,burbs,Alarmed,58,ignorant,0,zombie,190,Total,248
557,burbs,Alarmed,51,ignorant,0,zombie,199,Total,250
556,burbs,Alarmed,67,ignorant,0,zombie,207,Total,274
555,burbs,Alarmed,57,ignorant,0,zombie,214,Total,271
554,burbs,Alarmed,85,ignorant,0,zombie,207,Total,292
553,burbs,Alarmed,64,ignorant,0,zombie,188,Total,252
552,burbs,Alarmed,65,ignorant,0,zombie,194,Total,259
551,burbs,Alarmed,51,ignorant,0,zombie,179,Total,230
550,burbs,Alarmed,63,ignorant,0,zombie,197,Total,260
549,burbs,Alarmed,65,ignorant,0,zombie,176,Total,241
548,burbs,Alarmed,55,ignorant,0,zombie,191,Total,246
547,burbs,Alarmed,63,ignorant,0,zombie,200,Total,263
546,burbs,Alarmed,65,ignorant,0,zombie,203,Total,268
545,burbs,Alarmed,56,ignorant,0,zombie,191,Total,247
544,burbs,Alarmed,55,ignorant,0,zombie,192,Total,247
543,burbs,Alarmed,57,ignorant,0,zombie,206,Total,263
542,burbs,Alarmed,61,ignorant,0,zombie,187,Total,248
541,burbs,Alarmed,58,ignorant,0,zombie,199,Total,257
540,burbs,Alarmed,54,ignorant,0,zombie,210,Total,264
539,burbs,Alarmed,56,ignorant,0,zombie,205,Total,261
538,burbs,Alarmed,58,ignorant,0,zombie,210,Total,268
537,burbs,Alarmed,59,ignorant,0,zombie,209,Total,268
536,burbs,Alarmed,56,ignorant,1,zombie,212,Total,269
535,burbs,Alarmed,59,ignorant,0,zombie,185,Total,244
534,burbs,Alarmed,59,ignorant,0,zombie,191,Total,250
533,burbs,Alarmed,54,ignorant,0,zombie,201,Total,255
532,burbs,Alarmed,56,ignorant,0,zombie,211,Total,267
531,burbs,Alarmed,75,ignorant,0,zombie,215,Total,290
530,burbs,Alarmed,63,ignorant,0,zombie,200,Total,263
529,burbs,Alarmed,59,ignorant,0,zombie,195,Total,254
528,burbs,Alarmed,59,ignorant,0,zombie,199,Total,258
527,burbs,Alarmed,65,ignorant,0,zombie,236,Total,301
526,burbs,Alarmed,66,ignorant,0,zombie,233,Total,299
525,burbs,Alarmed,54,ignorant,0,zombie,226,Total,280
524,burbs,Alarmed,59,ignorant,0,zombie,218,Total,277
523,burbs,Alarmed,64,ignorant,0,zombie,220,Total,284
522,burbs,Alarmed,61,ignorant,0,zombie,222,Total,283
521,burbs,Alarmed,67,ignorant,1,zombie,218,Total,286
520,burbs,Alarmed,63,ignorant,2,zombie,210,Total,275
519,burbs,Alarmed,58,ignorant,2,zombie,213,Total,273
518,burbs,Alarmed,63,ignorant,3,zombie,234,Total,300
517,burbs,Alarmed,56,ignorant,3,zombie,235,Total,294
516,burbs,Alarmed,73,ignorant,4,zombie,222,Total,299
515,burbs,Alarmed,60,ignorant,8,zombie,212,Total,280
514,burbs,Alarmed,62,ignorant,7,zombie,223,Total,292
513,burbs,Alarmed,61,ignorant,8,zombie,207,Total,276
512,burbs,Alarmed,61,ignorant,5,zombie,198,Total,264
511,burbs,Alarmed,65,ignorant,4,zombie,191,Total,260
510,burbs,Alarmed,53,ignorant,7,zombie,201,Total,261
509,burbs,Alarmed,47,ignorant,5,zombie,202,Total,254
508,burbs,Alarmed,60,ignorant,7,zombie,197,Total,264
507,burbs,Alarmed,71,ignorant,9,zombie,206,Total,286
506,burbs,Alarmed,49,ignorant,8,zombie,210,Total,267
505,burbs,Alarmed,60,ignorant,7,zombie,207,Total,274
504,burbs,Alarmed,52,ignorant,9,zombie,186,Total,247
503,burbs,Alarmed,69,ignorant,9,zombie,188,Total,266
502,burbs,Alarmed,60,ignorant,12,zombie,195,Total,267
501,burbs,Alarmed,68,ignorant,18,zombie,205,Total,291
500,burbs,Alarmed,62,ignorant,18,zombie,204,Total,284
499,burbs,Alarmed,67,ignorant,24,zombie,194,Total,285
